,open_time,open,high,low,close,volume,close_time,quote_asset_volume,no_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
251,1629718200000,3338.16,3348.24,3338.02,3343.99,14721.778,1629719099999,49222900.99744,21199,7185.888,24025904.83139
252,1629719100000,3344.00,3355.00,3342.65,3345.73,15119.254,1629719999999,50631558.76500,23595,8008.603,26821137.62664
253,1629720000000,3345.88,3354.89,3340.82,3344.66,14446.933,1629720899999,48348855.12320,23111,6606.801,22114001.40747
254,1629720900000,3344.65,3350.50,3335.52,3349.72,12757.665,1629721799999,42651890.75144,21234,6110.163,20431748.11481
255,1629721800000,3349.71,3351.00,3338.57,3342.20,13118.810,1629722699999,43875167.60655,19501,5938.552,19861461.77719
256,1629722700000,3342.20,3346.96,3337.15,3341.70,9880.927,1629723599999,33020811.57111,17456,5176.308,17300994.25325
257,1629723600000,3341.70,3344.62,3333.00,3339.52,14730.394,1629724499999,49165598.15234,23950,7123.700,23775974.59761
258,1629724500000,3339.46,3340.02,3331.11,3336.00,12549.126,1629725399999,41854003.76578,19131,5639.486,18809698.34161
259,1629725400000,3336.00,3351.60,3334.28,3348.10,18252.333,1629726299999,61072900.10538,24041,10375.651,34718018.36937
260,1629726300000,3348.10,3352.76,3340.37,3346.49,12612.216,1629727199999,42197954.74531,22233,5244.937,17552267.40201
261,1629727200000,3346.50,3365.00,3342.71,3363.99,36421.912,1629728099999,122222619.28751,42715,20848.559,69972410.22535
262,1629728100000,3363.99,3383.00,3352.14,3354.56,63110.333,1629728999999,212748941.96900,76531,30693.498,103494257.10525
263,1629729000000,3354.55,3355.29,3300.00,3326.53,121947.929,1629729899999,405394442.66518,120695,57011.382,189533600.84707
264,1629729900000,3326.52,3336.37,3312.75,3314.41,38550.421,1629730799999,128193189.48808,46113,17681.678,58810312.67856
265,1629730800000,3314.41,3335.00,3308.00,3326.62,46127.572,1629731699999,153287167.68400,51279,23333.069,77550162.09751
266,1629731700000,3326.62,3336.59,3318.84,3323.86,22891.704,1629732599999,76199456.31919,28854,11566.625,38505266.26671
267,1629732600000,3323.85,3326.19,3302.69,3319.19,38766.585,1629733499999,128488757.02158,44016,17683.715,58618933.35144
268,1629733500000,3319.19,3340.99,3316.00,3329.68,32206.101,1629734399999,107260281.45025,39454,17990.948,59912055.26571
269,1629734400000,3329.69,3335.90,3322.31,3328.33,24548.926,1629735299999,81745275.40583,31845,11494.864,38281953.80192
270,1629735300000,3328.33,3343.79,3325.26,3341.81,21200.751,1629736199999,70760475.79174,26928,11310.592,37751892.30296
271,1629736200000,3341.62,3352.70,3335.13,3338.75,29097.292,1629737099999,97300765.35635,33836,14263.544,47706626.38103
272,1629737100000,3338.96,3357.95,3328.00,3354.93,29567.577,1629737999999,98790636.71313,34581,15730.321,52570988.74122
273,1629738000000,3354.93,3359.96,3345.00,3349.33,28860.760,1629738899999,96769813.47618,34390,11925.630,39990212.04797
274,1629738900000,3349.32,3352.28,3338.11,3342.16,13999.337,1629739799999,46833302.38766,21032,6397.720,21405235.31958
275,1629739800000,3342.17,3348.72,3335.08,3343.33,12328.891,1629740699999,41194749.94919,19858,5133.723,17156552.04810
276,1629740700000,3343.33,3348.00,3330.12,3333.28,12162.567,1629741599999,40622518.47151,18351,6124.922,20464084.23829
277,1629741600000,3333.27,3339.96,3323.61,3328.88,19328.972,1629742499999,64382245.72382,25002,8318.762,27711019.12553
278,1629742500000,3328.89,3337.74,3320.29,3337.48,14165.847,1629743399999,47155037.23536,22353,8161.079,27174542.04616
279,1629743400000,3337.47,3339.95,3330.52,3338.22,13411.244,1629744299999,44729272.74732,17256,6079.607,20276559.00452
280,1629744300000,3338.22,3345.25,3330.00,3332.27,12261.849,1629745199999,40925297.52793,18488,7525.043,25121334.19136
281,1629745200000,3332.27,3332.27,3310.83,3313.23,28423.722,1629746099999,94356687.51148,35159,12257.399,40691665.68375
282,1629746100000,3313.31,3326.86,3310.20,3318.55,22105.886,1629746999999,73333312.21406,24509,12854.316,42654632.26008
283,1629747000000,3318.56,3324.72,3313.81,3317.54,11830.940,1629747899999,39262415.00881,17661,4301.744,14280535.85221
284,1629747900000,3317.54,3322.36,3308.07,3313.77,13726.913,1629748799999,45495114.56505,20916,6554.470,21726539.94338
285,1629748800000,3314.22,3314.23,3281.85,3299.96,57315.910,1629749699999,188753882.53238,61457,25316.972,83371401.04267
286,1629749700000,3299.82,3318.42,3297.13,3316.69,19323.021,1629750599999,63952357.69734,25815,10449.424,34582870.00563
287,1629750600000,3316.69,3330.69,3315.00,3329.59,14513.519,1629751499999,48188479.58934,21435,7741.295,25709562.42860
288,1629751500000,3329.58,3346.94,3323.30,3343.20,29739.305,1629752399999,99285336.10593,34262,15160.823,50620213.51524
289,1629752400000,3343.02,3348.66,3338.83,3339.56,15116.219,1629753299999,50540596.61940,20902,6441.030,21536238.79858
290,1629753300000,3339.80,3341.53,3329.99,3332.98,10164.841,1629754199999,33914845.70455,17511,4250.801,14186846.40193
291,1629754200000,3332.97,3343.89,3327.82,3340.39,8568.401,1629755099999,28588260.13268,16853,4764.482,15897681.09021
292,1629755100000,3340.38,3344.17,3333.40,3342.75,7035.683,1629755999999,23489450.60606,14353,3423.913,11431933.51228
293,1629756000000,3342.75,3342.75,3323.56,3337.10,21303.312,1629756899999,70979923.44371,21902,10321.028,34394178.38948
294,1629756900000,3337.11,3337.74,3328.35,3331.57,7556.521,1629757799999,25173404.53947,13554,3978.736,13254979.27821
295,1629757800000,3331.57,3337.73,3325.00,3337.49,15041.351,1629758699999,50092450.74785,18767,8625.554,28727107.47670
296,1629758700000,3337.49,3338.00,3330.97,3336.50,7424.245,1629759599999,24755384.51592,13927,3330.554,11104636.03928
297,1629759600000,3336.50,3336.51,3325.20,3331.87,6695.172,1629760499999,22295510.86612,15962,2930.362,9758334.48887
298,1629760500000,3331.78,3338.91,3329.01,3333.92,8788.382,1629761399999,29299847.69138,16953,5028.200,16764861.07514
299,1629761400000,3333.71,3334.86,3320.83,3322.94,12121.491,1629762299999,40305329.63981,19693,5645.783,18771773.77391
300,1629762300000,3322.93,3326.00,3315.92,3323.01,11473.011,1629763199999,38081478.99250,19513,5334.655,17707879.31496
301,1629763200000,3323.00,3353.64,3322.64,3349.32,38170.062,1629764099999,127465028.99510,42307,20572.018,68704648.35589
302,1629764100000,3349.33,3352.64,3334.98,3337.80,18144.590,1629764999999,60683897.54995,24964,7755.511,25941524.97155
303,1629765000000,3337.79,3337.80,3311.59,3311.88,33275.108,1629765899999,110513569.15566,36747,13923.069,46242987.40940
304,1629765900000,3311.88,3317.82,3295.30,3313.78,45061.713,1629766799999,148952522.52933,45782,23599.599,78018036.75839
305,1629766800000,3313.78,3316.97,3285.00,3295.80,38502.997,1629767699999,126940960.68396,43410,17003.299,56067778.23931
306,1629767700000,3295.79,3300.00,3286.04,3299.75,19283.304,1629768599999,63503623.93031,25870,10072.068,33174118.23914
307,1629768600000,3299.74,3310.00,3298.07,3309.88,16684.227,1629769499999,55122932.24978,21983,8724.234,28827212.34241
308,1629769500000,3309.88,3309.89,3296.00,3296.40,10749.368,1629770399999,35491238.47443,15671,4598.618,15182161.41002
309,1629770400000,3296.40,3306.81,3293.32,3305.24,11684.904,1629771299999,38580990.93267,18763,6717.677,22182125.96169
310,1629771300000,3305.25,3311.84,3299.00,3310.24,9493.924,1629772199999,31386556.90454,15236,4645.598,15360538.41138
311,1629772200000,3310.23,3310.63,3297.52,3303.07,7625.111,1629773099999,25184227.08462,14045,3280.899,10835364.28257
312,1629773100000,3303.02,3309.88,3302.69,3309.03,6901.039,1629773999999,22818513.48674,12205,3536.414,11693385.85202
313,1629774000000,3309.11,3323.72,3308.42,3316.54,17891.269,1629774899999,59343771.37537,22784,10914.963,36207234.33229
314,1629774900000,3316.54,3322.00,3314.56,3321.38,9217.945,1629775799999,30579297.35319,15369,3578.060,11871764.33910
315,1629775800000,3321.38,3329.54,3319.55,3323.02,16707.201,1629776699999,55559719.50870,20787,9123.781,30341840.41660
316,1629776700000,3323.03,3328.67,3321.70,3327.09,6838.275,1629777599999,22746997.29652,12759,3319.052,11040825.06075
317,1629777600000,3327.09,3333.69,3318.09,3325.27,15206.405,1629778499999,50555519.83068,22611,6897.497,22939037.34112
318,1629778500000,3325.43,3328.68,3318.77,3327.88,10810.598,1629779399999,35928308.92637,16936,5379.926,17883371.95867
319,1629779400000,3327.81,3346.36,3327.27,3341.36,31521.985,1629780299999,105258205.72025,35047,18387.801,61401785.67799
320,1629780300000,3341.35,3344.00,3335.91,3337.76,12780.324,1629781199999,42670492.22876,18365,5793.102,19343743.97726
321,1629781200000,3337.89,3343.71,3336.42,3340.44,9105.216,1629782099999,30408003.09135,16947,4791.433,16003355.12858
322,1629782100000,3340.45,3348.00,3335.14,3336.03,12731.081,1629782999999,42541888.10855,20261,5964.895,19934228.25214
323,1629783000000,3336.02,3340.67,3330.21,3335.23,9016.258,1629783899999,30076861.09929,14928,3829.446,12777727.99681
324,1629783900000,3335.23,3338.77,3330.68,3336.88,8959.435,1629784799999,29885648.81796,13854,4438.510,14807137.79377
325,1629784800000,3336.87,3339.87,3324.92,3337.45,15567.765,1629785699999,51865107.46260,20846,6314.986,21045650.63519
326,1629785700000,3337.45,3340.00,3331.50,3338.46,14142.000,1629786599999,47178652.50744,16506,7910.141,26389795.82260
327,1629786600000,3338.46,3346.00,3338.08,3341.60,15365.693,1629787499999,51351383.74098,19019,8686.291,29029950.49842
328,1629787500000,3341.59,3354.98,3341.39,3352.23,23854.794,1629788399999,79909022.16449,27511,14029.125,46992707.17177
329,1629788400000,3352.23,3358.00,3346.96,3357.18,21634.910,1629789299999,72549379.12567,25099,10427.004,34967321.92492
330,1629789300000,3357.18,3359.50,3353.80,3358.83,14820.664,1629790199999,49751892.81858,19174,7113.592,23881606.81291
331,1629790200000,3358.83,3362.00,3346.50,3346.96,21995.128,1629791099999,73761580.25857,23730,8793.613,29498982.42441
332,1629791100000,3346.97,3353.00,3342.01,3349.91,13224.067,1629791999999,44271126.19098,17574,7000.453,23437753.08600
333,1629792000000,3349.91,3356.03,3347.05,3350.14,13695.587,1629792899999,45909832.36187,20370,6770.921,22698991.15031
334,1629792900000,3350.25,3352.65,3336.34,3339.54,22400.900,1629793799999,74859240.54887,28475,9844.160,32898754.21427
335,1629793800000,3339.54,3345.36,3339.54,3341.14,10361.528,1629794699999,34641791.38179,14947,5679.474,18988223.46944
336,1629794700000,3341.15,3343.96,3335.00,3336.86,11747.190,1629795599999,39214416.24233,17065,5299.961,17693331.91203
337,1629795600000,3336.86,3339.89,3333.00,3333.77,9145.715,1629796499999,30511001.38240,14471,3101.087,10346921.72390
338,1629796500000,3333.77,3334.80,3321.50,3325.90,23887.782,1629797399999,79513572.93843,29220,9782.594,32565776.05759
339,1629797400000,3325.71,3335.00,3324.57,3328.85,13019.271,1629798299999,43370111.80256,17676,8037.231,26774247.24970
340,1629798300000,3328.86,3333.05,3324.00,3329.56,12851.039,1629799199999,42771248.38964,16416,7263.535,24177407.13178
341,1629799200000,3329.57,3346.63,3329.57,3346.00,21160.604,1629800099999,70657474.47571,24496,13237.692,44201909.23862
342,1629800100000,3345.99,3346.98,3328.00,3330.40,19066.391,1629800999999,63611598.00676,25501,8458.357,28218877.42634
343,1629801000000,3330.49,3333.00,3315.20,3319.23,33911.399,1629801899999,112615674.57780,36157,15299.026,50805909.09798
344,1629801900000,3319.36,3324.00,3311.00,3312.20,30821.563,1629802799999,102201232.57825,28997,13865.417,45982480.60697
345,1629802800000,3312.22,3316.30,3304.00,3308.21,29003.182,1629803699999,95989946.32703,35428,13483.679,44631698.41912
346,1629803700000,3308.20,3317.29,3301.26,3313.72,24853.529,1629804599999,82262311.37750,34104,12674.652,41960364.54095
347,1629804600000,3313.73,3322.97,3310.76,3319.00,17835.657,1629805499999,59170291.35443,22665,10203.624,33851974.73649
348,1629805500000,3319.00,3328.08,3318.54,3326.18,14355.346,1629806399999,47708715.41787,20774,7631.958,25365179.12391
349,1629806400000,3326.18,3327.56,3310.35,3311.95,15400.666,1629807299999,51085945.50103,23329,6410.578,21265267.99394
