open_time,close,DOGEUSDT_close,BTCUSDT_close,ETCUSDT_close,BCHUSDT_close,XRPUSDT_close,LTCUSDT_close,close_1D,DOGEUSDT_close_1D,BTCUSDT_close_1D,ETCUSDT_close_1D,BCHUSDT_close_1D,XRPUSDT_close_1D,LTCUSDT_close_1D
2020-12-29 23:00:00,733.45,0.004497999999999999,27402.83,5.723,353.37,0.2213,129.05,-0.4800000000000182,2.589945000000057,-182.59000000000015,2.524000000000001,-1.0199999999999818,2.5901000000000067,2.1200000000001182
2020-12-30 00:00:00,743.16,0.004575,27665.99,5.776,362.44,0.2214,131.87,20.139999999999986,9.710093999999913,269.369999999999,9.808999999999969,18.449999999999932,9.734699999999862,13.199999999999932
2020-12-30 01:00:00,739.17,0.004594,27651.07,5.757000000000001,359.15,0.2141,131.63,-2.330000000000041,-3.9899820000000545,-16.040000000000873,-3.951999999999998,-6.360000000000014,-3.996699999999919,-5.8799999999999955
2020-12-30 02:00:00,741.33,0.004557,28047.22,5.705,360.08,0.1999,132.32,-0.8199999999999363,2.1599220000000514,-30.219999999997526,2.102000000000089,3.740000000000066,2.1574000000000524,1.5499999999999545
2020-12-30 03:00:00,735.52,0.004493,28110.62,5.74,356.63,0.2001,130.59,15.209999999999923,-5.809898999999973,408.22999999999956,-5.6730000000001155,5.109999999999957,-5.79810000000009,-2.5699999999999363
2020-12-30 04:00:00,731.39,0.004503,27934.78,5.683,352.46,0.1975,128.82,-9.449999999999932,-4.129988000000026,-45.05000000000291,-4.0779999999999745,-4.810000000000002,-4.136499999999955,-5.259999999999991
2020-12-30 05:00:00,732.36,0.004518,28045.71,5.699,355.01,0.2061,128.89,-0.9700000000000273,0.9700159999999869,38.68000000000393,0.9290000000000873,-0.5799999999999841,0.9669999999999845,1.3999999999999773
2020-12-30 06:00:00,737.64,0.004557,28412.14,5.725,356.48,0.2031,130.45,4.039999999999964,5.28000099999997,105.43999999999869,5.3129999999998745,6.949999999999989,5.281799999999976,5.079999999999927
2020-12-30 07:00:00,734.19,0.004553,28437.38,5.711,354.86,0.2014,128.14,-4.779999999999859,-3.4499839999998585,-84.78000000000247,-3.4729999999998427,-4.939999999999941,-3.4490999999999303,-3.8599999999999
2020-12-30 08:00:00,729.73,0.004508,27775.18,5.683,348.23,0.2057,125.92,-8.460000000000036,-4.4600220000000945,-221.5,-4.4920000000000755,-9.160000000000025,-4.45900000000006,-5.840000000000032
2020-12-30 09:00:00,726.8,0.004517,27883.1,5.657,349.5,0.2099,126.06,-11.430000000000064,-2.930067000000008,69.88000000000102,-2.9610000000000127,-2.6100000000000705,-2.9219000000000506,-2.990000000000009
2020-12-30 10:00:00,730.68,0.004601,27888.75,5.752000000000001,356.5,0.2189,127.01,-3.5400000000000773,3.880036999999902,-150.73999999999796,3.8969999999999345,1.5699999999999932,3.8874000000000706,3.5699999999999363
2020-12-30 11:00:00,726.15,0.004549,27873.0,5.6739999999999995,350.93,0.2153,125.34,-6.419999999999959,-4.530002999999965,-155.91999999999825,-4.488999999999919,-4.599999999999966,-4.519300000000044,-4.399999999999977
2020-12-30 12:00:00,723.94,0.004524,27892.47,5.675,351.29,0.2142,125.5,0.20000000000015916,-2.2099979999999277,-17.87000000000262,-2.211999999999989,0.09000000000008868,-2.2078999999998814,-2.1099999999999
2020-12-30 13:00:00,725.85,0.004592000000000001,27909.9,5.667999999999999,350.41,0.2144,124.41,1.4399999999999409,1.9099730000000363,21.56999999999971,1.88900000000001,1.2999999999999545,1.9092999999999165,2.5499999999999545
2020-12-30 14:00:00,735.65,0.004658,28212.01,5.712999999999999,352.72,0.225,126.22,17.43999999999994,9.80005499999993,217.9900000000016,9.874999999999886,13.979999999999961,9.802299999999946,11.489999999999895
2020-12-30 15:00:00,734.72,0.004653,28182.26,5.681,350.26,0.231,126.16,2.0200000000000955,-0.9298809999999094,58.04999999999927,-0.8609999999998763,1.5500000000000682,-0.911899999999946,0.6100000000001273
2020-12-30 16:00:00,734.95,0.004618,28183.02,5.6610000000000005,351.73,0.2225,125.87,4.809999999999945,0.23002099999996517,182.45999999999913,0.25699999999994816,6.5400000000000205,0.22690000000011423,2.409999999999968
2020-12-30 17:00:00,736.97,0.004611,28260.42,5.655,351.21,0.2195,125.88,-3.990000000000009,2.0199250000000575,-186.16999999999825,1.9300000000000637,-5.710000000000036,1.9687999999999874,0.3300000000000409
2020-12-30 18:00:00,742.98,0.004595,28538.15,5.629,352.07,0.2159,127.61,5.7000000000000455,6.009950999999887,28.799999999999272,5.981999999999971,6.990000000000009,6.0062999999998965,6.349999999999909
2020-12-30 19:00:00,754.67,0.004664,28806.81,5.665,356.33,0.2139,128.71,2.17999999999995,11.689996999999948,-325.43000000000393,11.690999999999917,6.849999999999909,11.70429999999999,9.319999999999936
2020-12-30 20:00:00,752.86,0.004651,28816.02,5.702000000000001,356.4,0.2078,128.24,-0.7999999999999545,-1.8099909999998545,-64.66999999999825,-1.8039999999999736,-2.7099999999999227,-1.8036999999999352,-1.6799999999998363
2020-12-30 21:00:00,748.5,0.004656,28900.16,5.648,356.04,0.208,127.54,-0.3100000000000591,-4.360020000000077,69.18000000000029,-4.353999999999928,-4.740000000000009,-4.362600000000043,-4.630000000000109
2020-12-30 22:00:00,745.23,0.004606,28730.0,5.638999999999999,354.66,0.2136,127.63,-7.889999999999986,-3.270014999999944,-131.34000000000015,-3.2789999999999964,-2.019999999999982,-3.269900000000007,-3.3199999999999363
2020-12-30 23:00:00,753.04,0.004635,28906.99,5.682,359.26,0.2113,130.21,5.219999999999914,7.80996899999991,-320.5,7.746999999999957,2.4599999999999227,7.80639999999994,5.259999999999991
2020-12-31 00:00:00,746.69,0.0047,29163.25,5.682,355.01,0.2104,127.97,-16.05999999999983,-6.350076999999942,-269.51000000000204,-6.402999999999906,-15.419999999999902,-6.350099999999884,-9.169999999999959
2020-12-31 01:00:00,738.02,0.004605,28767.3,5.62,351.6,0.2112,126.72,-4.680000000000064,-8.670019000000025,6.250000000003638,-8.651000000000067,-5.380000000000052,-8.662700000000086,-8.430000000000064
2020-12-31 02:00:00,739.08,0.004604,28752.23,5.629,351.41,0.2176,126.49,-1.1000000000000227,1.0600370000000794,-395.09000000000015,1.1119999999999663,0.1300000000000523,1.0742000000001326,0.37000000000000455
2020-12-31 03:00:00,743.48,0.004622,29060.01,5.631,354.22,0.2146,127.15,10.210000000000036,4.400063999999929,-59.0,4.365000000000009,7.849999999999966,4.399799999999914,6.1299999999999955
2020-12-31 04:00:00,743.4,0.004633,29068.25,5.61,354.05,0.2148,126.38,4.0499999999999545,-0.08001000000001568,175.76000000000204,-0.023000000000024556,4.089999999999975,-0.07740000000001146,1.6899999999999409
2020-12-31 05:00:00,741.98,0.0046,29013.51,5.572,351.59,0.2107,126.13,-2.3899999999999864,-1.4200149999999212,-112.35000000000218,-1.4359999999999218,-3.9699999999999704,-1.4285999999999603,-1.4899999999998954
2020-12-31 06:00:00,742.55,0.00464,28891.2,5.586,350.81,0.2126,125.7,-4.710000000000036,0.5699609999999211,-365.8600000000006,0.543999999999869,-0.900000000000091,0.5729999999999791,-0.9900000000001228
2020-12-31 07:00:00,750.77,0.004691,29190.0,5.657,355.26,0.217,127.98,11.669999999999959,8.220004000000017,-17.020000000000437,8.234000000000037,9.840000000000032,8.221699999999942,10.530000000000086
2020-12-31 08:00:00,746.08,0.0046689999999999995,28965.88,5.66,352.3,0.2152,126.55,-0.2299999999999045,-4.689954999999941,657.510000000002,-4.661999999999921,1.9400000000000546,-4.694299999999885,-2.4699999999999136
2020-12-31 09:00:00,747.26,0.0047020000000000005,29029.05,5.763999999999999,352.96,0.2159,126.55,4.110000000000014,1.1799909999999727,-106.7400000000016,1.2059999999999036,-0.09000000000003183,1.175799999999981,1.0399999999999636
2020-12-31 10:00:00,752.63,0.004727,29174.56,5.792000000000001,354.16,0.2232,127.78,1.490000000000009,5.369915999999989,-0.27999999999883585,5.275000000000091,-1.6299999999999955,5.36099999999999,4.419999999999959
2020-12-31 11:00:00,745.92,0.0046700000000000005,28945.99,5.732,351.15,0.2208,126.73,-2.1800000000000637,-6.709948000000054,9.039999999997235,-6.632000000000062,-1.1400000000000432,-6.706400000000031,-5.040000000000077
2020-12-31 12:00:00,735.74,0.004606,28629.49,5.632000000000001,339.75,0.2144,124.84,-7.970000000000027,-10.1799749999999,-29.649999999997817,-10.180999999999926,-10.539999999999964,-10.178899999999999,-10.339999999999918
2020-12-31 13:00:00,734.28,0.004619,28544.32,5.671,342.99,0.2139,124.6,-3.3700000000000045,-1.460068000000092,-18.890000000003056,-1.4530000000000882,-0.5800000000000409,-1.4601999999999862,-0.37000000000000455
2020-12-31 14:00:00,731.8,0.004565,28398.0,5.625,340.16,0.2135,124.08,-12.279999999999973,-2.4800659999999652,-304.5899999999965,-2.5249999999999773,-4.7900000000000205,-2.490600000000086,-4.290000000000077
2020-12-31 15:00:00,736.18,0.004631000000000001,28792.58,5.595,342.87,0.2153,124.92,5.309999999999945,4.380004999999983,34.13000000000102,4.411999999999921,6.840000000000032,4.374000000000024,4.440000000000055
2020-12-31 16:00:00,727.72,0.004591,28408.72,5.575,341.28,0.2163,123.1,-8.68999999999994,-8.459965000000011,-9.220000000001164,-8.439999999999827,-9.92999999999995,-8.451499999999896,-8.169999999999959
2020-12-31 17:00:00,737.97,0.004628,28603.1,5.631,342.77,0.2181,124.02,8.230000000000018,10.250007000000096,-67.14999999999782,10.255999999999972,10.770000000000039,10.252999999999929,10.240000000000009
2020-12-31 18:00:00,740.41,0.004639,28883.17,5.653,343.11,0.2182,124.34,-3.57000000000005,2.4400159999999005,-275.2900000000045,2.4659999999998945,1.5799999999999272,2.4435999999999467,0.7099999999999227
2020-12-31 19:00:00,739.53,0.004644,28917.08,5.64,342.93,0.2191,124.37,-12.569999999999936,-0.8800690000000486,-269.5400000000009,-0.91599999999994,-5.139999999999986,-0.8779999999999291,-1.9800000000000182
2020-12-31 20:00:00,744.95,0.004664,29155.97,5.654,341.6,0.2211,124.36,7.230000000000018,5.420013000000154,-3.789999999997235,5.383000000000038,5.35000000000008,5.4261000000000195,5.8900000000001
